"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model_name","accelerator","auto_lr_find","auto_scale_batch_size","batch_size","censor_level","censored","check_val_every_n_epoch","cluster","covariates","dataloader","detect_anomaly","devices","enable_checkpointing","enable_model_summary","enable_progress_bar","fast_dev_run","feat_max_val","forecast_lead","hidden_dim","inference_mode","input_dim","learning_rate","log_every_n_steps","logger","loss","loss_fn","max_epochs","max_steps","move_metrics_to_cpu","multiple_stations","multiple_trainloader_mode","no_self_loops","node_features","num_layers","num_nodes","num_sanity_val_steps","output_dim","overfit_batches","precision","pretrained","reload_dataloaders_every_n_epochs","replace_sampler_ddp","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","censor_dyanmic","censor_dynamic","forecast_horizon","mode","save_predictions","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse"
"deft-puddle-335","finished","-","jujusi","","2023-05-24T18:17:55.000Z","543","","LSTM","gpu","false","false","60","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6327807903289795","0.66971755027771","0.5220332741737366","0.619501531124115","0.7646945118904114","0.568581759929657","0.6278142929077148","0.6677363514900208","0.9005466103553772","0.9414073824882508","15150","0.6497224569320679","0.6882179975509644","0.5022936463356018","0.5434014201164246","0.71372389793396"
"resilient-durian-333","finished","-","jujusi","","2023-05-24T18:08:42.000Z","541","","LSTM","gpu","false","false","60","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.27712082862854","-0.86379474401474","0.7608938217163086","1.1915770769119265","1.0724704265594482","0.6641592979431152","0.058973509818315506","0.7610400319099426","1.1490896940231323","1.0611788034439087","15150","1.1600784063339231","-0.4470777809619904","0.683698832988739","0.9739219546318054","0.9674214124679564"
"warm-sound-330","finished","-","jujusi","","2023-05-24T17:59:26.000Z","543","","LSTM","gpu","false","false","60","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6225959062576294","0.6144712567329407","0.524970293045044","0.5178019404411316","0.7111111283302307","0.7893669009208679","0.254387766122818","0.6345908045768738","0.7020353674888611","0.8323583006858826","15150","0.6370542645454407","0.6457093358039856","0.5724495053291321","0.6008267402648926","0.767213761806488"
"dashing-moon-328","finished","-","jujusi","","2023-05-24T17:50:08.000Z","545","","LSTM","gpu","false","false","60","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.0095539093017578","-0.9581186175346376","0.6680927872657776","1.0238384008407593","0.9912663102149964","0.9949797987937928","-0.5718496441841125","0.6417440176010132","0.8473920822143555","0.9108967185020448","15150","1.036230444908142","-1.173686385154724","0.6591902375221252","0.9443579912185668","0.9549331665039062"
"vague-glade-325","finished","-","jujusi","","2023-05-24T17:40:52.000Z","542","","LSTM","gpu","false","false","60","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.7659047842025757","-0.23893603682518005","0.8975616097450256","1.903221607208252","1.3160507678985596","0.7420361042022705","-0.8713858723640442","1.0180362462997437","2.0858569145202637","1.428591251373291","15150","0.7355930209159851","-0.4374110698699951","0.7784541249275208","1.3645180463790894","1.1260632276535034"
"northern-yogurt-323","finished","-","jujusi","","2023-05-24T17:31:31.000Z","549","","LSTM","gpu","false","false","60","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.019436597824097","-0.48551297187805176","0.682111918926239","1.0170284509658811","0.9896544814109802","0.9970795512199402","-0.9477110505104064","0.7384251356124878","1.131852388381958","1.0520944595336914","15150","1.0203357934951782","-0.5630802512168884","0.6276461482048035","0.8435814380645752","0.9013365507125854"
"celestial-shape-321","finished","-","jujusi","","2023-05-24T17:22:19.000Z","538","","LSTM","gpu","false","false","60","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.003821849822998","-0.09540623426437378","0.5832709074020386","0.738330602645874","0.8393205404281616","0.6892867088317871","0.5587424635887146","0.5986372232437134","0.683667004108429","0.8195727467536926","15150","0.9066632986068726","-0.18584954738616943","0.5927233099937439","0.818625807762146","0.8756318092346191"
"wise-energy-318","finished","-","jujusi","","2023-05-24T17:12:59.000Z","547","","LSTM","gpu","false","false","60","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.4793442785739898","0.6658427715301514","1.1625922918319702","2.4180893898010254","1.51145339012146","0.46112269163131714","0.6240180134773254","1.13974130153656","2.2532143592834473","1.4902324676513672","15150","0.4840561449527741","0.6065788865089417","1.0131629705429075","1.8855046033859253","1.3300786018371582"
"lemon-moon-316","finished","-","jujusi","","2023-05-24T17:03:44.000Z","541","","LSTM","gpu","false","false","60","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6412763595581055","0.6671180129051208","0.5078881978988647","0.5731086730957031","0.7373084425926208","0.5721012949943542","0.6308916807174683","0.6711944937705994","0.9152724146842957","0.9460492730140686","15150","0.6561858654022217","0.6850956678390503","0.4899033308029175","0.5045204162597656","0.6889987587928772"
"charmed-aardvark-314","finished","-","jujusi","","2023-05-24T16:54:30.000Z","540","","LSTM","gpu","false","false","60","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.2674784660339355","-0.8726851344108582","0.7338048815727234","1.10635507106781","1.033362865447998","0.6618893146514893","0.06730852276086807","0.7781350612640381","1.2080278396606443","1.089429497718811","15150","1.1643118858337402","-0.4417922794818878","0.696926474571228","1.032658338546753","0.9952577352523804"
